scenario_id,street,position,pot_type,board,board_type,mv_cat,dv_cat,tier,n_combos,bet_pct,best_action
b9_paired_flop/b9_04,flop,OOP,SRP,Qs6s6c2h,dry,third_pair,nut_flush_draw,アンダーペア,1,0.02,CHECK
b9_paired_flop/b9_04,flop,OOP,SRP,Qs6s6c2h,dry,ace_high,nut_flush_draw,エア,8,0.01,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,fullhouse,no_draw,2P+,9,0.25,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,second_pair,no_draw,アンダーペア,58,0.04,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,third_pair,no_draw,アンダーペア,39,0.03,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,underpair,no_draw,アンダーペア,24,0.04,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,second_pair,flush_draw,アンダーペア,9,0.06,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,no_made_hand,oesd,エア,15,0.61,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,no_made_hand,combo_draw,エア,3,0.03,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,no_made_hand,gutshot,エア,30,0.54,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,no_made_hand,no_draw,エア,255,0.07,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,no_made_hand,flush_draw,エア,25,0.31,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,trips,no_draw,2P+,74,0.2,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,quads,no_draw,2P+,1,0.14,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,overpair,no_draw,TP+,24,0.07,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,king_high,no_draw,エア,120,0.04,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,king_high,flush_draw,エア,8,0.03,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,ace_high,gutshot,エア,30,0.03,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,ace_high,no_draw,エア,102,0.03,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,second_pair,nut_flush_draw,アンダーペア,1,0.07,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,ace_high,combo_draw,エア,2,0.04,CHECK
b9_paired_flop/b9_05,flop,OOP,SRP,8h8s3c2h,dry,ace_high,nut_flush_draw,エア,6,0.05,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,third_pair,no_draw,アンダーペア,30,0.01,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,no_made_hand,twocards_bdfd,エア,135,0.02,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,no_made_hand,no_draw,エア,285,0.02,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,second_pair,twocards_bdfd,アンダーペア,22,0.01,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,second_pair,no_draw,アンダーペア,83,0.01,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,fullhouse,no_draw,2P+,9,0.09,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,underpair,no_draw,アンダーペア,30,0.01,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,trips,twocards_bdfd,2P+,10,0.05,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,trips,no_draw,2P+,70,0.05,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,ace_high,twocards_bdfd,エア,30,0.01,CHECK
b9_paired_flop/b9_08,flop,OOP,SRP,KsKd7c,paired,ace_high,no_draw,エア,130,0.01,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,third_pair,no_draw,アンダーペア,12,31.5,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,no_made_hand,twocards_bdfd,エア,93,20.94,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,no_made_hand,no_draw,エア,187,5.74,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,second_pair,twocards_bdfd,アンダーペア,22,34.89,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,second_pair,no_draw,アンダーペア,56,32.52,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,fullhouse,no_draw,2P+,4,31.06,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,no_made_hand,gutshot,エア,52,26.9,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,underpair,no_draw,アンダーペア,12,23.76,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,no_made_hand,oesd,エア,16,26.1,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,trips,twocards_bdfd,2P+,11,26.79,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,trips,no_draw,2P+,65,29.48,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,quads,no_draw,2P+,1,26.06,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,overpair,no_draw,TP+,30,23.15,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,king_high,twocards_bdfd,エア,27,25.29,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,king_high,no_draw,エア,105,8.6,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,ace_high,twocards_bdfd,エア,27,19.61,CHECK
b9_paired_flop/b9_09,flop,OOP,SRP,7d7s4c,paired,ace_high,no_draw,エア,129,21.75,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,third_pair,no_draw,アンダーペア,66,0.03,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,no_made_hand,twocards_bdfd,エア,156,0.03,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,no_made_hand,no_draw,エア,340,0.02,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,no_made_hand,gutshot,エア,48,0.02,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,second_pair,twocards_bdfd,アンダーペア,22,0.01,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,second_pair,no_draw,アンダーペア,101,0.02,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,trips,twocards_bdfd,2P+,11,0.09,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,trips,no_draw,2P+,77,0.09,CHECK
b9_paired_flop/b9_10,flop,OOP,SRP,AhAdKc,paired,fullhouse,no_draw,2P+,5,0.26,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,set,no_draw,2P+,12,77.23,BET
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,low_pair,no_draw,アンダーペア,15,0.03,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,third_pair,no_draw,アンダーペア,18,8.99,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,no_made_hand,oesd,エア,8,68.17,BET
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,two_pair,no_draw,2P+,6,81.03,BET
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,second_pair,no_draw,アンダーペア,18,0.03,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,underpair,no_draw,アンダーペア,30,0.03,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,no_made_hand,gutshot,エア,8,72.13,BET
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,no_made_hand,no_draw,エア,88,19.79,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,top_pair,no_draw,TP+,63,49.54,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,ace_high,gutshot,エア,8,98.95,BET
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,ace_high,no_draw,エア,72,21.49,CHECK
b7_turn_cbet/b7_01,turn,IP,SRP,Ks7d2c5h,dry,overpair,no_draw,TP+,6,99.97,BET
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,set,no_draw,2P+,12,75.11,BET
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,third_pair,no_draw,アンダーペア,21,0.07,CHECK
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,no_made_hand,oesd,エア,4,99.62,BET
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,no_made_hand,gutshot,エア,8,93.95,BET
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,second_pair,no_draw,アンダーペア,21,0.01,CHECK
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,no_made_hand,no_draw,エア,104,24.05,CHECK
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,underpair,no_draw,アンダーペア,30,0.01,CHECK
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,two_pair,no_draw,2P+,4,99.95,BET
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,top_pair,no_draw,TP+,63,38.49,CHECK
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,ace_high,gutshot,エア,8,99.59,BET
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,ace_high,no_draw,エア,72,28.21,CHECK
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,low_pair,no_draw,アンダーペア,3,0.02,CHECK
b7_turn_cbet/b7_02,turn,IP,SRP,Ks7d2c3h,dry,overpair,no_draw,TP+,6,100.0,BET
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,set,no_draw,2P+,12,92.88,BET
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,low_pair,no_draw,アンダーペア,24,59.52,BET
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,no_made_hand,gutshot,エア,52,82.02,BET
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,no_made_hand,no_draw,エア,64,29.03,CHECK
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,third_pair,no_draw,アンダーペア,48,0.03,CHECK
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,second_pair,no_draw,アンダーペア,54,26.45,CHECK
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,two_pair,no_draw,2P+,15,90.53,BET
b7_turn_cbet/b7_03,turn,IP,SRP,Ks7d2cAh,dry,top_pair,no_draw,TP+,63,79.44,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,set,no_draw,2P+,12,85.18,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,low_pair,no_draw,アンダーペア,26,23.96,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,no_made_hand,no_draw,エア,24,11.23,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,no_made_hand,flush_draw,エア,8,42.92,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,third_pair,no_draw,アンダーペア,42,0.01,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,no_made_hand,gutshot,エア,18,76.82,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,no_made_hand,combo_draw,エア,3,99.89,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,no_made_hand,oesd,エア,15,76.11,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,second_pair,no_draw,アンダーペア,48,0.02,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,two_pair,no_draw,2P+,14,98.47,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,top_pair,no_draw,TP+,45,24.11,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,top_pair,flush_draw,TP+,8,36.72,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,ace_high,no_draw,エア,30,8.75,CHECK
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,ace_high,gutshot,エア,30,79.28,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,low_pair,nut_flush_draw,アンダーペア,1,99.86,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,ace_high,nut_flush_draw,エア,6,99.87,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,ace_high,combo_draw,エア,2,99.91,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,top_pair,nut_flush_draw,TP+,1,96.21,BET
b7_turn_cbet/b7_04,turn,IP,SRP,Ks7d2cQd,dry,overpair,no_draw,TP+,6,99.77,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,set,no_draw,2P+,12,99.99,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,low_pair,no_draw,アンダーペア,9,92.14,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,third_pair,no_draw,アンダーペア,44,0.03,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,third_pair,flush_draw,アンダーペア,3,33.72,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,no_made_hand,gutshot,エア,9,15.79,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,no_made_hand,combo_draw,エア,4,82.82,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,no_made_hand,no_draw,エア,21,0.64,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,no_made_hand,flush_draw,エア,7,37.2,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,no_made_hand,oesd,エア,15,79.94,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,second_pair,no_draw,アンダーペア,37,0.01,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,second_pair,flush_draw,アンダーペア,4,26.39,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,top_pair,no_draw,TP+,51,23.23,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,two_pair,no_draw,2P+,9,99.99,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,king_high,no_draw,エア,15,51.06,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,king_high,gutshot,エア,3,2.48,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,king_high,oesd,エア,15,64.08,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,overpair,no_draw,TP+,12,98.45,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,king_high,flush_draw,エア,5,99.22,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,king_high,combo_draw,エア,2,99.97,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,ace_high,gutshot,エア,36,68.03,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,ace_high,no_draw,エア,24,31.04,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,ace_high,combo_draw,エア,4,99.96,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,third_pair,nut_flush_draw,アンダーペア,1,0.62,CHECK
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,ace_high,nut_flush_draw,エア,4,92.85,BET
b7_turn_cbet/b7_05,turn,IP,SRP,QhJd4s2h,dry,second_pair,nut_flush_draw,アンダーペア,1,44.21,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,low_pair,no_draw,アンダーペア,36,16.41,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,set,no_draw,2P+,12,99.84,BET
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,no_made_hand,oesd,エア,20,76.21,BET
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,third_pair,no_draw,アンダーペア,39,5.52,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,no_made_hand,gutshot,エア,12,30.67,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,no_made_hand,no_draw,エア,4,0.26,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,second_pair,no_draw,アンダーペア,42,0.02,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,top_pair,no_draw,TP+,48,15.77,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,two_pair,no_draw,2P+,11,100.0,BET
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,king_high,no_draw,エア,16,28.28,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,king_high,gutshot,エア,4,7.65,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,king_high,oesd,エア,16,69.95,BET
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,overpair,no_draw,TP+,12,96.27,BET
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,ace_high,no_draw,エア,36,24.66,CHECK
b7_turn_cbet/b7_06,turn,IP,SRP,QhJd4s7c,dry,ace_high,gutshot,エア,32,82.5,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,low_pair,no_draw,アンダーペア,46,40.94,CHECK
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,set,no_draw,2P+,12,94.94,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,low_pair,flush_draw,アンダーペア,2,92.96,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,no_made_hand,no_draw,エア,21,77.34,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,no_made_hand,flush_draw,エア,7,74.52,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,no_made_hand,gutshot,エア,6,51.21,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,no_made_hand,combo_draw,エア,4,97.58,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,no_made_hand,oesd,エア,18,99.98,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,low_pair,gutshot,アンダーペア,8,78.6,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,third_pair,no_draw,アンダーペア,4,0.09,CHECK
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,third_pair,gutshot,アンダーペア,22,44.43,CHECK
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,third_pair,flush_draw,アンダーペア,2,47.4,CHECK
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,third_pair,combo_draw,アンダーペア,2,95.7,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,second_pair,no_draw,アンダーペア,15,0.17,CHECK
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,second_pair,gutshot,アンダーペア,24,30.86,CHECK
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,two_pair,no_draw,2P+,29,64.89,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,king_high,gutshot,エア,18,86.71,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,straight,no_draw,2P+,15,93.14,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,underpair,gutshot,アンダーペア,6,99.86,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,king_high,combo_draw,エア,6,92.96,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,low_pair,combo_draw,アンダーペア,1,71.37,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,straight,nut_flush_draw,2P+,1,100.0,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,top_pair,no_draw,TP+,30,65.8,BET
b7_turn_cbet/b7_07,turn,IP,SRP,QhJd4sAh,dry,top_pair,gutshot,TP+,24,99.95,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,low_pair,no_draw,アンダーペア,34,21.52,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,set,no_draw,2P+,12,82.03,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,low_pair,flush_draw,アンダーペア,2,17.34,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,no_made_hand,no_draw,エア,9,1.47,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,no_made_hand,flush_draw,エア,3,66.81,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,no_made_hand,gutshot,エア,6,6.16,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,low_pair,gutshot,アンダーペア,8,0.25,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,no_made_hand,combo_draw,エア,4,66.18,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,no_made_hand,oesd,エア,6,41.58,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,straight,no_draw,2P+,21,80.27,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,low_pair,oesd,アンダーペア,8,16.96,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,straight,flush_draw,2P+,2,99.94,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,third_pair,no_draw,アンダーペア,3,0.01,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,third_pair,gutshot,アンダーペア,15,1.91,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,third_pair,oesd,アンダーペア,24,2.58,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,second_pair,gutshot,アンダーペア,13,49.09,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,second_pair,oesd,アンダーペア,13,2.9,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,two_pair,no_draw,2P+,27,34.2,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,second_pair,combo_draw,アンダーペア,4,39.48,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,top_pair,no_draw,TP+,9,0.03,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,top_pair,gutshot,TP+,15,33.15,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,top_pair,oesd,TP+,15,39.94,CHECK
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,king_high,oesd,エア,15,88.09,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,overpair,oesd,TP+,6,99.88,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,king_high,combo_draw,エア,5,81.87,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,low_pair,combo_draw,アンダーペア,2,90.81,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,ace_high,gutshot,エア,15,54.77,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,ace_high,oesd,エア,18,83.26,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,overpair,gutshot,TP+,6,94.81,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,ace_high,combo_draw,エア,7,76.03,BET
b7_turn_cbet/b7_08,turn,IP,SRP,QhJd4sTh,dry,straight,nut_flush_draw,2P+,1,97.82,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,set,no_draw,2P+,12,93.12,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,low_pair,no_draw,アンダーペア,21,0.19,CHECK
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,no_made_hand,oesd,エア,4,53.07,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,third_pair,no_draw,アンダーペア,15,0.03,CHECK
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,second_pair,no_draw,アンダーペア,12,0.03,CHECK
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,two_pair,no_draw,2P+,4,89.9,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,third_pair,gutshot,アンダーペア,6,45.42,CHECK
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,second_pair,gutshot,アンダーペア,6,10.34,CHECK
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,underpair,gutshot,アンダーペア,12,54.0,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,straight,no_draw,2P+,4,93.95,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,top_pair,gutshot,TP+,15,99.87,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,no_made_hand,gutshot,エア,16,70.74,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,top_pair,no_draw,TP+,48,69.24,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,overpair,no_draw,TP+,24,92.06,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,no_made_hand,no_draw,エア,20,77.48,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,king_high,no_draw,エア,44,65.47,BET
b7_turn_cbet/b7_09,turn,IP,SRP,Td7c6s2h,dry,king_high,gutshot,エア,8,93.32,BET
